title,seakpeek,date,link
"상장 재도전 압타머사이언스, 높인 몸값 적정한가",올해 초 상장 추진을 철회했던 압타머사이언스가 재도전에 나서며 시장의 관심을 모으고 있다. 한차례 부침을 겪었음에도 앞서 상장 철회 당시 제시했던 몸값을 높여 재도전에 나서고 있기 때문이다...,2020.08.20 08:30,https://paxnetnews.com/articles/64382
"'부정적' 딱지 단 한온시스템, 3000억 조달 성공할까?",한온시스템이 1년만에 회사채 시장에 복귀하며 3000억원 이상의 현금 확보에 나섰다. 코로나19의 여파로 실적이 악화됐고 영업환경도 우호적이지 않자 선제적인 유동성에 나선 것으로 보인다. ...,2020.08.20 08:30,https://paxnetnews.com/articles/64393
"락앤락, 제니퍼룸 인수대금 일부 자사주로 활용",락앤락이 최근 매입한 자사주를 인수합병(M&A) 재원으로 쓰기로 결정했다. 락앤락은 19일 이사회를 열고 이엠케이네트웍스 및 그의 계열사가 운영하는 '제니퍼룸' 인수가액 145억원 가운데 ...,2020.08.19 16:53,https://paxnetnews.com/articles/64396
코로나19 직격탄 맞은 코스닥…'양극화 ' 뚜렷,올해 상반기 코스닥 시장도 코로나19 영향에 울고 웃었다. 직접적 영향이 이어진 숙박·음식업종의 매출액과 이익이 크게 감소했다. 반면 확대된 비대면 서비스의 수혜를 입은 업종은 전년 동기를...,2020.08.19 14:22,https://paxnetnews.com/articles/64380
코로나19發 경제둔화 코스피도 못 피했다,"올해 상반기 유가증권시장(코스피)에 상장된 기업들의 실적(연결기준)이 모두 부진했다. 매출액, 영업이익, 순이익 등 모든 실적지표가 작년 동기 대비 줄어든 것이다. 코로나19 확산으로 인해...",2020.08.19 14:19,https://paxnetnews.com/articles/64383
"유비벨록스, 마이데이터 시장 진출",유비벨록스가 마이데이터 사업의 일환으로 종합금융플랫폼 '아차(a-cha) 서비스를 개시한다고 19일 밝혔다.  마이데이터 사업은 최근 언택트시대에 발맞춰 시장에서 각광받고 있는 사업이다. ...,2020.08.19 10:38,https://paxnetnews.com/articles/64368
"메타약품, 마스크 핵심 'MB필터' 생산시설 만든다","메타랩스 자회사 메타약품이 마스크 생산에 필수 소재인 멜트브로운(Melt Blown, MB) 필터 생산시설 구축에 나선다고 19일 밝혔다.  MB 필터 생산에 앞서 메타약품은 올해 초 JW...",2020.08.19 09:42,https://paxnetnews.com/articles/64360
"웹케시, 헤이그라운드 입주사 대상 특별 세미나 개최",B2B 핀테크 기업 웹케시는 소셜벤처 기업을 위한 공유 오피스 '헤이그라운드' 입주사를 대상으로 한 특별 세미나를 개최한다고 19일 밝혔다. 이번 세미나는 웹케시가 주최하는 행사로 오는 2...,2020.08.19 09:38,https://paxnetnews.com/articles/64361
'빅5' 證 2Q 순익 1조 상회…메리츠·키움證 웃었다,국내 증권사들이 올해 2분기에 호실적을 기록했다. 시중에 풀린 유동성이 증시에 몰리며 중개수수료(브로커리지)가 크게 늘어난 덕분이다. 다만 2분기 '어닝 서프라이즈' 홍수속 부실 사모펀드와...,2020.08.19 08:59,https://paxnetnews.com/articles/64333
"PH파마, 상장 주관사 교체…대신증권 낙점",기업공개(IPO)를 추진해온 신약 개발사 PH파마가 상장 대표 주관사를 대신증권으로 교체했다. 오는 2021년 코스닥 시장 입성을 목표로 기업실사부터 새롭게 시작한다는 방침이다. 18일 투...,2020.08.19 08:58,https://paxnetnews.com/articles/64278
"플리트 엔터, '스튜디오 산타클로스' 사명 변경",플리트 엔터테인먼트는 사명을 '스튜디오 산타클로스'로 변경하고 신사업 추진에 박차를 가한다고 19일 밝혔다. 최대주주 변경직후인 지난 7월 화이브라더스코리아에서 플리트로 간판을 바꿨지만 미...,2020.08.19 08:56,https://paxnetnews.com/articles/64358
"필룩스, 금호에이치티 주식 처분…'투자재원 확보'",필룩스가 신성장 동력을 확보하기 위해 투자재원 마련에 나섰다. 필룩스는 보유하고 있는 금호에이치티 주식 781만8235주 전량을 약 172억원에 처분한다고 18일 공시했다. 처분금액은 필룩...,2020.08.18 17:20,https://paxnetnews.com/articles/64345
"현대百, SK바이오랜드 경영권 1205억원에 인수",현대백화점그룹이 기능성 화장품 전문기업 '클린젠 코스메슈티칼(클린젠)'에 이어 SK그룹의 화장품 원료사 SK바이오랜드까지 품에 안으면서 뷰티사업을 확장하고 있다.  현대백화점그룹 계열사 현...,2020.08.18 13:57,https://paxnetnews.com/articles/64328
"한국테크놀로지 ""건설·5G 융합 통해 3년내 매출 1조""","한국테크놀로지가 3년 내 매출액 1조원 달성을 목표로 내걸었다.  18일 한국테크놀로지 신용구 대표는 ""건설과 5G 융합 사업을 통해 3년 내 연매출 1조원에 도전할 것""이라고 밝혔다. 한...",2020.08.18 10:35,https://paxnetnews.com/articles/64313
"와이앤지, 美 CES 투자유치 '임박'",광학소자 전문기업인 와이앤지가 해외 투자 유치에 박차를 가하고 있다.  와이앤지는 최근 글로벌 개발투자전문그룹인 미국 CES Corp. Enterprise(이하 CES)로부터 3D 센싱 광...,2020.08.18 10:16,https://paxnetnews.com/articles/64309
"'한시적 공매도 금지' 종료 임박, 업계 입장차 팽배",공매도 거래 재개가 한 달 앞으로 다가오면서 공매도 금지 시한 연장을 두고 업계의 입장이 엇갈리고 있다.  공매도를 재개해야 상승세를 타고 있는 증시에 부정적인 충격이 적을 것이라고 보는 ...,2020.08.18 08:38,https://paxnetnews.com/articles/64284
"투비소프트, 상반기 영업이익 흑자 달성","투비소프트가 3년만에 상반기 흑자를 달성했다.  18일 투비소프트는 올해 상반기 별도기준 영업이익이 1억7700만원으로 전년동기 대비 흑자 전환했다고 밝혔다. 같은 기간 매출은 170억원,...",2020.08.18 08:38,https://paxnetnews.com/articles/64301
"어닝쇼크 파라다이스, 차입구조 개선으로 '안도'",파라다이스가 올 들어 코로나19 직격탄을 맞은 가운데 차입구조를 장기화 한 점은 위안거리로 꼽힌다. 실적악화로 인해 신용등급 강등 우려가 커진 터라 재무건전성을 유지하는 데 차환 부담이 적...,2020.08.18 08:34,https://paxnetnews.com/articles/64280
"'디스커버리·MLB' 에프앤에프, 벤처투자사 설립 추진","국내 패션업체 '에프앤에프(F&F)'가 미래성장 동력 확보를 위해 신기술사업금융업 진출을 추진하고 있다. 하반기 중 법인 설립 작업을 시작, 본격적인 벤처투자를 위한 사전 준비에 나설 예정...",2020.08.18 08:00,https://paxnetnews.com/articles/64263
"PF로 웃은 중소형證, 하반기에도 이어질까",증권사들이 상반기 성적 발표에 돌입했다. 신종 코로나바이러스감염증(코로나19) 직격탄을 맞았던 1분기와 달리 양호한 성적을 거뒀다. 특히 중소형 증권사들의 선전이 빛났다. 금융당국이 부동산...,2020.08.17 08:00,https://paxnetnews.com/articles/64272
"삼성증권, 2Q 순익 전년比 37% 증가",삼성증권이 2분기 호실적 덕분에 연간 실적 회복 가능성을 높였다. 순수탁수수료 수익이 사상 최대치를 기록한 덕분에 1분기 충격을 다소 만회했다. '알짜' 기업들의 주가가 폭락하면서 주식을 ...,2020.08.14 19:41,https://paxnetnews.com/articles/64298
"쌍방울, 유증 일반공모 1조 몰려 '경쟁률 394대 1'",마스크 신사업에 속도를 내고 있는 쌍방울이 성공적으로 유상증자를 마감했다. 14일 쌍방울은 실권주 일반공모 청약결과 1조1300억원 가량 몰리면서 394대 1의 청약률을 기록했다고 밝혔다....,2020.08.14 17:55,https://paxnetnews.com/articles/64293
"한국테크놀로지, 상반기 흑자전환 ""사업 다각화 효과""",대우조선해양건설의 최대주주이자 샤오미 한국 총판인 한국테크놀로지가 올해 상반기 흑자 전환에 성공했다. 한국테크놀로지가 영업이익·당기순이익 모두 흑자를 기록한 것은 2014년 이후 6년 만의...,2020.08.14 17:38,https://paxnetnews.com/articles/64289
"이엑스티 ""CB 평가손실, 회계 상 착시""","이엑스티가 전환사채(CB) 전환청구권 평가 손실로 올해 상반기 당기순손실이 증가한 부분과 관련 ""회계기준에 따른 착시일뿐 실제 현금 손실이 발생한 것은 아니다""라고 14일 밝혔다.   이엑...",2020.08.14 17:32,https://paxnetnews.com/articles/64288
"삼본전자 ""연내 게임 2~3종 출시, 실적 개선 목표""",삼본전자가 다수의 다중역할수행게임(MMORPG)을 출시해 하반기 실적 개선을 노린다고 14일 밝혔다. 삼본전자는 연내 MMORPG 신작 2~3종을 선보일 예정이다. 앞서 출시한 모바일 게임...,2020.08.14 17:26,https://paxnetnews.com/articles/64285
"아주IB투자, 언택트·바이오 투자로 반기 실적 선방",아주IB투자가 언택트(비대면)·바이오 분야 투자 성과를 바탕으로 올해 상반기 괄목할만한 실적을 냈다. 코로나19에 따른 위기 상황 속에서도 기존 탄탄한 투자 포트폴리오가 빛을 발한 것으로 ...,2020.08.14 16:47,https://paxnetnews.com/articles/64276
"롯데칠성, 물만 잘 팔았다","롯데칠성이 주력인 음료사업에서 고배를 마셨다. 간판인 칠성사이다를 포함한 탄산음료와 주스, 커피 매출이 줄어든 여파였다. 이 결과 경쟁사인 LG생활건강 음료(리프레시먼트)부문과의 영업이익 ...",2020.08.14 15:17,https://paxnetnews.com/articles/64264
"한양증권, 21년만 분기최대실적 ""인재 인프라 빛났다""","한양증권이 21년 만에 분기 최대실적을 기록했다. '동학개미운동'으로 중개수수료(브로커리지)가 늘어난 가운데 기업금융, 채권, 자산운용 등 하우스 전 부문에서 실적이 오르며 유의미한 성과를...",2020.08.14 11:22,https://paxnetnews.com/articles/64252
"코닉글로리, 게임사로 새출발","새 주인을 맞은 코닉글로리가 게임업체로 새출발한다. 코닉글로리는 오는 19일 임시주총에서 이사진을 개편한다고 14일 밝혔다. 이사선임 안건이 통과될 경우, 한국 및 중국의 게임 전문가들이 ...",2020.08.14 10:57,https://paxnetnews.com/articles/64251
특징주,글로벌텍스프리 주가가 중국 시진핑 주석 방한 소식에 강세를 보이고 있다. 시 주석 방한 이후 한한령 해제에 따른 중국 관광객 증가로 사업적 성장이 기대되기 때문이다. 글로벌텍스프리는 외국인...,2020.08.14 10:49,https://paxnetnews.com/series/64250
"비즈플레이, KPGA 코리안투어 개최",무증빙 경비지출관리 서비스 기업 비즈플레이가 KPGA 코리안투어를 개최한다고 14일 밝혔다. 이번 KPGA 코리안투어는 다음 달 17일부터 20일까지 나흘 간 진행된다. 경북 김천에 위치한...,2020.08.14 10:13,https://paxnetnews.com/articles/64245
"'언택트 수혜' 메타랩스, 상반기 흑자전환",메타랩스가 코로나19로 어려웠던 대내외 환경에도 불구하고 올해 상반기 흑자전환에 성공했다. 언택트(비대면) 소비 확산에 따른 온라인 패션 부문 성장과 해외 화장품 매출이 늘어난 효과다.  ...,2020.08.14 08:52,https://paxnetnews.com/articles/64233
"핌스 IPO, '오버행' 우려 해소가 관건",유기발광다이오드(OLED) 패널 공정용 핵심 부품(마스크)을 제조하는 핌스의 기업공개(IPO)를 앞두고 투자자들 사이에서 '오버행(대량 매도 대기 주식)' 이슈를 우려하는 목소리가 나온다....,2020.08.14 08:35,https://paxnetnews.com/articles/64219
공모리츠 동상이몽,올해 공모리츠가 부진한 흥행 성적표를 받아들었지만 리츠업계의 상장 시장 진출에 대한 관심과 열기는 한동안 이어질 것으로 전망된다. 일각에서는 성공적 공모리츠의 흥행이 이어지기 위해 시장과 ...,2020.08.14 08:30,https://paxnetnews.com/series/64216
수탁업무 '셧다운' 예탁원 가세..사모펀드 결성 난항,라임펀드와 옵티머스 펀드 등 잇따른 사모펀드 사태이후 대부분의 수탁사와 사무관리회사가 잠정적 관련 업무 중단에 나서고 있다. 각 기관들은 각종 부실 사태에 대한 후속 조치를 택한 것이다. ...,2020.08.13 20:58,https://paxnetnews.com/articles/64218
'辛의 새 남자' 롯데지주 이동우·이훈기 발탁 배경,롯데그룹이 이례적인 '8월 임원인사'를 단행했다. 13일 신동빈 롯데그룹 회장의 오른팔로 여겨졌던 황각규 롯데지주 부회장은 퇴진했고 올 3월 사내이사로 신규 선임된 윤종민 경영전략실장(사장...,2020.08.13 19:54,https://paxnetnews.com/articles/64232
"한시적 공매도 금지, 해제될까?","올초 적용됐던 시적 공매도 금지 조치 종료시한이 한달 앞으로 다가오면서 종료 여부를 놓고 시장 관계자간 입장이 첨예하게 갈리는 상황이다.  13일 한국거래소는 학회, 업계, 투자자 대표 등...",2020.08.13 19:23,https://paxnetnews.com/articles/64222
